getDevice      getProgram     runProgram     
1.91206        23.7729        75.6533        
0.900003       26.4316        75.5946        
1.98803        23.8607        75.6616        
1.76812        23.7037        75.6586        
1.22805        25.0808        75.6095        
1.08002        25.1305        75.632         
1.55203        24.6264        75.6228        
1.98007        23.5667        75.5958        
0.095695       27.4968        75.6617        
0.632013       25.4941        75.6245        
1.18807        25.9611        75.6936        
1.7533         24.2438        75.6309        
1.12006        25.0908        75.644         
0.280236       27.0765        75.6543        
0.740039       25.7415        75.6936        
1.28031        25.6779        75.6631        
0.636489       26.5574        75.6257        
0.160062       27.4514        75.6318        
3.45609        21.5978        75.6934        
0.628444       26.4189        75.6124        
1.20002        25.0521        75.5953        
0.632421       26.5355        75.5959        
0.676013       26.604         75.6554        
1.89202        23.3556        75.608         
29.0141        0.021993       72.4194        
29.0821        3.9e-05        72.4415        
0.468003       25.8102        75.6374        
1.29607        24.9017        75.664         
0.436009       26.841         75.5827        
28.9449        0.031497       72.3995        
0.408023       26.76          75.6877        
28.9649        0.005657       72.4258        
3.55609        22.306         75.6336        
0.664037       25.478         75.626         
0.220256       27.0686        75.6608        
0.459971       26.8396        75.6324        
1.51202        24.3424        75.6457        
3.40001        22.3138        75.6945        
0.81999        26.4453        75.6629        
1.06798        26.1455        75.6268        
1.11609        25.008         75.6883        
1.70404        24.2041        75.6498        
0.448011       26.7561        75.6443        
0.385225       26.8068        75.6885        
1.16803        25.0683        75.6442        
0.768053       26.4216        75.639         
0.156026       27.4299        75.6628        
0.936001       26.3514        75.5892        
0.156019       27.4401        75.6565        
1.16411        25.0672        75.6336        
0.264059       27.289         75.6877        
3.51611        21.6728        75.6625        
1.54403        24.3442        75.6806        
28.9529        0.013304       72.4234        
1.68803        24.1968        75.6602        
29.0381        0.037362       72.3917        
1.61606        24.4455        75.6676        
0.73205        26.3933        75.6678        
3.48004        22.5046        75.5766        
1.72402        24.402         75.6917        
1.22803        25.0287        75.6605        
0.640757       26.6272        75.5902        
0.728035       25.5891        75.4921        
1.10007        26.0695        75.6959        
1.66403        24.5532        75.5843        
1.95616        23.693         75.6125        
0.672017       25.4086        75.6611        
1.78003        24.015         75.6467        
1.50004        24.7416        75.6121        
1.38802        24.932         75.3567        
3.63207        21.7443        75.5976        
3.38806        22.3906        75.6473        
3.44801        21.7965        75.5974        
1.84008        23.9602        75.6451        
0.792061       26.353         75.665         
0.668173       26.4854        75.6686        
0.560716       26.5375        75.6686        
1.60004        24.5289        75.6652        
0.768027       26.3542        75.6277        
1.76403        24.0374        75.6326        
0.564129       26.6213        75.6689        
1.45601        24.7902        75.6401        
2.07603        23.0959        75.3744        
28.9883        2.9e-05        72.4222        
1.13602        25.8506        75.6477        
2.45202        23.4481        75.6624        
2.04403        23.6092        75.6693        
1.14802        26.0915        75.5989        
1.24011        24.9023        75.6482        
28.945         3.2e-05        72.4417        
3.56802        22.2696        75.6682        
2.00402        23.5893        75.6654        
28.9541        0.005542       72.4285        
28.9329        0.016742       72.4026        
1.62402        24.2852        75.6974        
0.095186       27.5482        75.6146        
1.53616        24.5684        75.6194        
1.78402        24.2167        75.6303        
3.60703        21.5193        75.6357        
0.888026       25.368         75.6351        
3.38408        22.4767        75.6064        
1.75603        24.1891        75.6661        
1.09602        25.1014        75.6978        
1.18474        25.7204        75.6149        
1.81203        23.128         75.3593        
1.17205        25.9609        75.6985        
0.5487         26.5247        75.6972        
1.56002        24.6386        75.6457        
0.744115       26.4893        75.6702        
0.648124       26.5128        75.6638        
1.97202        23.6972        75.5745        
0.684017       26.5921        75.6916        
28.9849        0.009023       72.4028        
0.437202       26.8346        75.6492        
0.128089       27.4881        75.6474        
0.716041       25.2411        75.6668        
1.95218        23.896         75.6358        
3.55623        21.558         75.682         
2.02403        22.9969        75.6311        
1.01637        25.8039        75.6602        
28.905         0.020648       72.4222        
